id	local_path	family	producer	producer_detail	lineage	holdout	origin	url	license	rights_basis	source_project	source_ref
pypdf-form-evince	pdf/pypdf/pypdf-form-evince.pdf	pdf	TeX toolchain	pdfTeX-1.40.21	py-pdf/pypdf:pdf:form_evince	no	upstream test corpus	https://raw.githubusercontent.com/py-pdf/pypdf/8202d2a2ba4703e7afad13b994dc92c20f7eb726/resources/form_evince.pdf	BSD-3-Clause	py-pdf/pypdf test resources published under the BSD 3-Clause license in the project repository	py-pdf/pypdf	8202d2a2ba4703e7afad13b994dc92c20f7eb726
pypdf-formtestfromoo	pdf/pypdf/pypdf-formtestfromoo.pdf	pdf	LibreOffice	LibreOffice 6.0	py-pdf/pypdf:pdf:formtestfromoo	no	upstream test corpus	https://raw.githubusercontent.com/py-pdf/pypdf/8202d2a2ba4703e7afad13b994dc92c20f7eb726/resources/FormTestFromOo.pdf	BSD-3-Clause	py-pdf/pypdf test resources published under the BSD 3-Clause license in the project repository	py-pdf/pypdf	8202d2a2ba4703e7afad13b994dc92c20f7eb726
pypdf-geobase-nhnc1-data-model-uml-en	pdf/pypdf/pypdf-geobase-nhnc1-data-model-uml-en.pdf	pdf	Microsoft Word/Print	Microsoft® Word 2010	py-pdf/pypdf:pdf:geobase_nhnc#_data_model_uml_en	yes	upstream test corpus	https://raw.githubusercontent.com/py-pdf/pypdf/8202d2a2ba4703e7afad13b994dc92c20f7eb726/resources/GeoBase_NHNC1_Data_Model_UML_EN.pdf	BSD-3-Clause	py-pdf/pypdf test resources published under the BSD 3-Clause license in the project repository	py-pdf/pypdf	8202d2a2ba4703e7afad13b994dc92c20f7eb726
pypdf-git	pdf/pypdf/pypdf-git.pdf	pdf	Microsoft Word/Print	Microsoft® Word pour Microsoft 365	py-pdf/pypdf:pdf:git	no	upstream test corpus	https://raw.githubusercontent.com/py-pdf/pypdf/8202d2a2ba4703e7afad13b994dc92c20f7eb726/resources/git.pdf	BSD-3-Clause	py-pdf/pypdf test resources published under the BSD 3-Clause license in the project repository	py-pdf/pypdf	8202d2a2ba4703e7afad13b994dc92c20f7eb726
pypdf-hello-world	pdf/pypdf/pypdf-hello-world.pdf	pdf	LibreOffice	LibreOffice 6.4	py-pdf/pypdf:pdf:hello-world	no	upstream test corpus	https://raw.githubusercontent.com/py-pdf/pypdf/8202d2a2ba4703e7afad13b994dc92c20f7eb726/resources/hello-world.pdf	BSD-3-Clause	py-pdf/pypdf test resources published under the BSD 3-Clause license in the project repository	py-pdf/pypdf	8202d2a2ba4703e7afad13b994dc92c20f7eb726
pypdf-imagemagick-ccittfaxdecode	pdf/pypdf/pypdf-imagemagick-ccittfaxdecode.pdf	pdf	ImageMagick	https://imagemagick.org	py-pdf/pypdf:pdf:imagemagick-ccittfaxdecode	no	upstream test corpus	https://raw.githubusercontent.com/py-pdf/pypdf/8202d2a2ba4703e7afad13b994dc92c20f7eb726/resources/imagemagick-CCITTFaxDecode.pdf	BSD-3-Clause	py-pdf/pypdf test resources published under the BSD 3-Clause license in the project repository	py-pdf/pypdf	8202d2a2ba4703e7afad13b994dc92c20f7eb726
pypdf-indirect-rotation	pdf/pypdf/pypdf-indirect-rotation.pdf	pdf	EPSON	EPSON Scan	py-pdf/pypdf:pdf:indirect-rotation	yes	upstream test corpus	https://raw.githubusercontent.com/py-pdf/pypdf/8202d2a2ba4703e7afad13b994dc92c20f7eb726/resources/indirect-rotation.pdf	BSD-3-Clause	py-pdf/pypdf test resources published under the BSD 3-Clause license in the project repository	py-pdf/pypdf	8202d2a2ba4703e7afad13b994dc92c20f7eb726
pypdf-inkscape-abc	pdf/pypdf/pypdf-inkscape-abc.pdf	pdf	no Producer recorded	the trailer Info dictionary records no /Producer	py-pdf/pypdf:pdf:inkscape-abc	no	upstream test corpus	https://raw.githubusercontent.com/py-pdf/pypdf/8202d2a2ba4703e7afad13b994dc92c20f7eb726/resources/inkscape-abc.pdf	BSD-3-Clause	py-pdf/pypdf test resources published under the BSD 3-Clause license in the project repository	py-pdf/pypdf	8202d2a2ba4703e7afad13b994dc92c20f7eb726
pypdf-issue-297	pdf/pypdf/pypdf-issue-297.pdf	pdf	no Producer recorded	the trailer Info dictionary records no /Producer	py-pdf/pypdf:pdf:issue	no	upstream test corpus	https://raw.githubusercontent.com/py-pdf/pypdf/8202d2a2ba4703e7afad13b994dc92c20f7eb726/resources/issue-297.pdf	BSD-3-Clause	py-pdf/pypdf test resources published under the BSD 3-Clause license in the project repository	py-pdf/pypdf	8202d2a2ba4703e7afad13b994dc92c20f7eb726
pypdf-issue-301	pdf/pypdf/pypdf-issue-301.pdf	pdf	LEAD Technologies	LEAD Technologies, Inc.	py-pdf/pypdf:pdf:issue	no	upstream test corpus	https://raw.githubusercontent.com/py-pdf/pypdf/8202d2a2ba4703e7afad13b994dc92c20f7eb726/resources/issue-301.pdf	BSD-3-Clause	py-pdf/pypdf test resources published under the BSD 3-Clause license in the project repository	py-pdf/pypdf	8202d2a2ba4703e7afad13b994dc92c20f7eb726
pypdf-issue-3850-1bit-indexed-flate	pdf/pypdf/pypdf-issue-3850-1bit-indexed-flate.pdf	pdf	no Producer recorded	the trailer Info dictionary records no /Producer	py-pdf/pypdf:pdf:issue-#-#bit-indexed-flate	no	upstream test corpus	https://raw.githubusercontent.com/py-pdf/pypdf/8202d2a2ba4703e7afad13b994dc92c20f7eb726/resources/issue-3850-1bit-indexed-flate.pdf	BSD-3-Clause	py-pdf/pypdf test resources published under the BSD 3-Clause license in the project repository	py-pdf/pypdf	8202d2a2ba4703e7afad13b994dc92c20f7eb726
pypdf-issue-604	pdf/pypdf/pypdf-issue-604.pdf	pdf	Adobe Acrobat/Distiller	PDFsharp 1.50.5147 (www.pdfsharp.com) (Original: Adobe PDF Library 15.0); modified using iTextSharp	py-pdf/pypdf:pdf:issue	no	upstream test corpus	https://raw.githubusercontent.com/py-pdf/pypdf/8202d2a2ba4703e7afad13b994dc92c20f7eb726/resources/issue-604.pdf	BSD-3-Clause	py-pdf/pypdf test resources published under the BSD 3-Clause license in the project repository	py-pdf/pypdf	8202d2a2ba4703e7afad13b994dc92c20f7eb726
pypdf-issue-914-xmp-data	pdf/pypdf/pypdf-issue-914-xmp-data.pdf	pdf	Adobe Acrobat/Distiller	Adobe PDF Library 19.12.68	py-pdf/pypdf:pdf:issue-#-xmp-data	no	upstream test corpus	https://raw.githubusercontent.com/py-pdf/pypdf/8202d2a2ba4703e7afad13b994dc92c20f7eb726/resources/issue-914-xmp-data.pdf	BSD-3-Clause	py-pdf/pypdf test resources published under the BSD 3-Clause license in the project repository	py-pdf/pypdf	8202d2a2ba4703e7afad13b994dc92c20f7eb726
pypdf-jpeg	pdf/pypdf/pypdf-jpeg.pdf	pdf	LibreOffice	LibreOffice 4.4	py-pdf/pypdf:pdf:jpeg	no	upstream test corpus	https://raw.githubusercontent.com/py-pdf/pypdf/8202d2a2ba4703e7afad13b994dc92c20f7eb726/resources/jpeg.pdf	BSD-3-Clause	py-pdf/pypdf test resources published under the BSD 3-Clause license in the project repository	py-pdf/pypdf	8202d2a2ba4703e7afad13b994dc92c20f7eb726
pypdf-labeled-edges-center-image	pdf/pypdf/pypdf-labeled-edges-center-image.pdf	pdf	LibreOffice	LibreOffice 6.4	py-pdf/pypdf:pdf:labeled-edges-center-image	no	upstream test corpus	https://raw.githubusercontent.com/py-pdf/pypdf/8202d2a2ba4703e7afad13b994dc92c20f7eb726/resources/labeled-edges-center-image.pdf	BSD-3-Clause	py-pdf/pypdf test resources published under the BSD 3-Clause license in the project repository	py-pdf/pypdf	8202d2a2ba4703e7afad13b994dc92c20f7eb726
pypdf-libreoffice-form	pdf/pypdf/pypdf-libreoffice-form.pdf	pdf	LibreOffice	LibreOffice 6.4	py-pdf/pypdf:pdf:libreoffice-form	no	upstream test corpus	https://raw.githubusercontent.com/py-pdf/pypdf/8202d2a2ba4703e7afad13b994dc92c20f7eb726/resources/libreoffice-form.pdf	BSD-3-Clause	py-pdf/pypdf test resources published under the BSD 3-Clause license in the project repository	py-pdf/pypdf	8202d2a2ba4703e7afad13b994dc92c20f7eb726
pypdf-metadata	pdf/pypdf/pypdf-metadata.pdf	pdf	TeX toolchain	Latex with hyperref, or other system	py-pdf/pypdf:pdf:metadata	no	upstream test corpus	https://raw.githubusercontent.com/py-pdf/pypdf/8202d2a2ba4703e7afad13b994dc92c20f7eb726/resources/metadata.pdf	BSD-3-Clause	py-pdf/pypdf test resources published under the BSD 3-Clause license in the project repository	py-pdf/pypdf	8202d2a2ba4703e7afad13b994dc92c20f7eb726
pypdf-missing-info	pdf/pypdf/pypdf-missing-info.pdf	pdf	no Producer recorded	the trailer Info dictionary records no /Producer	py-pdf/pypdf:pdf:missing_info	no	upstream test corpus	https://raw.githubusercontent.com/py-pdf/pypdf/8202d2a2ba4703e7afad13b994dc92c20f7eb726/resources/missing_info.pdf	BSD-3-Clause	py-pdf/pypdf test resources published under the BSD 3-Clause license in the project repository	py-pdf/pypdf	8202d2a2ba4703e7afad13b994dc92c20f7eb726
pypdf-outline-without-title	pdf/pypdf/pypdf-outline-without-title.pdf	pdf	TeX toolchain	pdfTeX-1.40.23	py-pdf/pypdf:pdf:outline-without-title	no	upstream test corpus	https://raw.githubusercontent.com/py-pdf/pypdf/8202d2a2ba4703e7afad13b994dc92c20f7eb726/resources/outline-without-title.pdf	BSD-3-Clause	py-pdf/pypdf test resources published under the BSD 3-Clause license in the project repository	py-pdf/pypdf	8202d2a2ba4703e7afad13b994dc92c20f7eb726
pypdf-pdflatex-forms	pdf/pypdf/pypdf-pdflatex-forms.pdf	pdf	TeX toolchain	pdfTeX-1.40.23	py-pdf/pypdf:pdf:pdflatex-forms	no	upstream test corpus	https://raw.githubusercontent.com/py-pdf/pypdf/8202d2a2ba4703e7afad13b994dc92c20f7eb726/resources/pdflatex-forms.pdf	BSD-3-Clause	py-pdf/pypdf test resources published under the BSD 3-Clause license in the project repository	py-pdf/pypdf	8202d2a2ba4703e7afad13b994dc92c20f7eb726
pypdf-pdflatex-outline	pdf/pypdf/pypdf-pdflatex-outline.pdf	pdf	TeX toolchain	pdfTeX-1.40.23	py-pdf/pypdf:pdf:pdflatex-outline	no	upstream test corpus	https://raw.githubusercontent.com/py-pdf/pypdf/8202d2a2ba4703e7afad13b994dc92c20f7eb726/resources/pdflatex-outline.pdf	BSD-3-Clause	py-pdf/pypdf test resources published under the BSD 3-Clause license in the project repository	py-pdf/pypdf	8202d2a2ba4703e7afad13b994dc92c20f7eb726
pypdf-reportlab-inline-image	pdf/pypdf/pypdf-reportlab-inline-image.pdf	pdf	ReportLab	ReportLab PDF Library - www.reportlab.com	py-pdf/pypdf:pdf:reportlab-inline-image	no	upstream test corpus	https://raw.githubusercontent.com/py-pdf/pypdf/8202d2a2ba4703e7afad13b994dc92c20f7eb726/resources/reportlab-inline-image.pdf	BSD-3-Clause	py-pdf/pypdf test resources published under the BSD 3-Clause license in the project repository	py-pdf/pypdf	8202d2a2ba4703e7afad13b994dc92c20f7eb726
pypdf-sample-td-matrix	pdf/pypdf/pypdf-sample-td-matrix.pdf	pdf	vim	vim	py-pdf/pypdf:pdf:sample_td-matrix	no	upstream test corpus	https://raw.githubusercontent.com/py-pdf/pypdf/8202d2a2ba4703e7afad13b994dc92c20f7eb726/resources/Sample_Td-matrix.pdf	BSD-3-Clause	py-pdf/pypdf test resources published under the BSD 3-Clause license in the project repository	py-pdf/pypdf	8202d2a2ba4703e7afad13b994dc92c20f7eb726
pypdf-samples-google-doc-document	pdf/pypdf-samples/pypdf-samples-google-doc-document.pdf	pdf	Google Docs export	Skia/PDF m103 Google Docs Renderer	py-pdf/sample-files:pdf:google-doc-document	no	upstream test corpus	https://raw.githubusercontent.com/py-pdf/sample-files/02b8203bf416db3dbdb03438bc8278dfcb0555f3/011-google-doc-document/google-doc-document.pdf	BSD-3-Clause	py-pdf/sample-files published under the BSD 3-Clause license with per-file provenance in the repository README	py-pdf/sample-files	02b8203bf416db3dbdb03438bc8278dfcb0555f3
pypdf-samples-imagemagick-ascii85decode	pdf/pypdf-samples/pypdf-samples-imagemagick-ascii85decode.pdf	pdf	ImageMagick	https://imagemagick.org	py-pdf/sample-files:pdf:imagemagick-ascii#decode	no	upstream test corpus	https://raw.githubusercontent.com/py-pdf/sample-files/02b8203bf416db3dbdb03438bc8278dfcb0555f3/007-imagemagick-images/imagemagick-ASCII85Decode.pdf	BSD-3-Clause	py-pdf/sample-files published under the BSD 3-Clause license with per-file provenance in the repository README	py-pdf/sample-files	02b8203bf416db3dbdb03438bc8278dfcb0555f3
pypdf-samples-imagemagick-images	pdf/pypdf-samples/pypdf-samples-imagemagick-images.pdf	pdf	ImageMagick	https://imagemagick.org	py-pdf/sample-files:pdf:imagemagick-images	yes	upstream test corpus	https://raw.githubusercontent.com/py-pdf/sample-files/02b8203bf416db3dbdb03438bc8278dfcb0555f3/007-imagemagick-images/imagemagick-images.pdf	BSD-3-Clause	py-pdf/sample-files published under the BSD 3-Clause license with per-file provenance in the repository README	py-pdf/sample-files	02b8203bf416db3dbdb03438bc8278dfcb0555f3
pypdf-samples-imagemagick-lzw	pdf/pypdf-samples/pypdf-samples-imagemagick-lzw.pdf	pdf	ImageMagick	https://imagemagick.org	py-pdf/sample-files:pdf:imagemagick-lzw	no	upstream test corpus	https://raw.githubusercontent.com/py-pdf/sample-files/02b8203bf416db3dbdb03438bc8278dfcb0555f3/007-imagemagick-images/imagemagick-lzw.pdf	BSD-3-Clause	py-pdf/sample-files published under the BSD 3-Clause license with per-file provenance in the repository README	py-pdf/sample-files	02b8203bf416db3dbdb03438bc8278dfcb0555f3
pypdf-samples-libreoffice-writer-password	pdf/pypdf-samples/pypdf-samples-libreoffice-writer-password.pdf	pdf	encrypted PDF	the Info dictionary strings are encrypted, so no /Producer is readable	py-pdf/sample-files:pdf:libreoffice-writer-password	yes	upstream test corpus	https://raw.githubusercontent.com/py-pdf/sample-files/02b8203bf416db3dbdb03438bc8278dfcb0555f3/005-libreoffice-writer-password/libreoffice-writer-password.pdf	BSD-3-Clause	py-pdf/sample-files published under the BSD 3-Clause license with per-file provenance in the repository README	py-pdf/sample-files	02b8203bf416db3dbdb03438bc8278dfcb0555f3
pypdf-samples-mistitled-outlines-example	pdf/pypdf-samples/pypdf-samples-mistitled-outlines-example.pdf	pdf	TeX toolchain	pdfTeX-1.40.23	py-pdf/sample-files:pdf:mistitled_outlines_example	no	upstream test corpus	https://raw.githubusercontent.com/py-pdf/sample-files/02b8203bf416db3dbdb03438bc8278dfcb0555f3/014-outlines/mistitled_outlines_example.pdf	BSD-3-Clause	py-pdf/sample-files published under the BSD 3-Clause license with per-file provenance in the repository README	py-pdf/sample-files	02b8203bf416db3dbdb03438bc8278dfcb0555f3
pypdf-samples-multicolumn	pdf/pypdf-samples/pypdf-samples-multicolumn.pdf	pdf	TeX toolchain	pdfTeX-1.40.21	py-pdf/sample-files:pdf:multicolumn	no	upstream test corpus	https://raw.githubusercontent.com/py-pdf/sample-files/02b8203bf416db3dbdb03438bc8278dfcb0555f3/026-latex-multicolumn/multicolumn.pdf	BSD-3-Clause	py-pdf/sample-files published under the BSD 3-Clause license with per-file provenance in the repository README	py-pdf/sample-files	02b8203bf416db3dbdb03438bc8278dfcb0555f3
pypdf-samples-pdfkit	pdf/pypdf-samples/pypdf-samples-pdfkit.pdf	pdf	Qt	Qt 5.12.8	py-pdf/sample-files:pdf:pdfkit	no	upstream test corpus	https://raw.githubusercontent.com/py-pdf/sample-files/02b8203bf416db3dbdb03438bc8278dfcb0555f3/022-pdfkit/pdfkit.pdf	BSD-3-Clause	py-pdf/sample-files published under the BSD 3-Clause license with per-file provenance in the repository README	py-pdf/sample-files	02b8203bf416db3dbdb03438bc8278dfcb0555f3
pypdf-samples-wrong-references	pdf/pypdf-samples/pypdf-samples-wrong-references.pdf	pdf	LibreOffice	LibreOffice 25.8.6.2 (X86_64)	py-pdf/sample-files:pdf:wrong-references	yes	upstream test corpus	https://raw.githubusercontent.com/py-pdf/sample-files/02b8203bf416db3dbdb03438bc8278dfcb0555f3/028-image-references-deduplication/wrong-references.pdf	BSD-3-Clause	py-pdf/sample-files published under the BSD 3-Clause license with per-file provenance in the repository README	py-pdf/sample-files	02b8203bf416db3dbdb03438bc8278dfcb0555f3
pypdf-seige-of-vicksburg-sample-ocr	pdf/pypdf/pypdf-seige-of-vicksburg-sample-ocr.pdf	pdf	LuraDocument	LuraDocument PDF v2.38	py-pdf/pypdf:pdf:seige_of_vicksburg_sample_ocr	no	upstream test corpus	https://raw.githubusercontent.com/py-pdf/pypdf/8202d2a2ba4703e7afad13b994dc92c20f7eb726/resources/Seige_of_Vicksburg_Sample_OCR.pdf	BSD-3-Clause	py-pdf/pypdf test resources published under the BSD 3-Clause license in the project repository	py-pdf/pypdf	8202d2a2ba4703e7afad13b994dc92c20f7eb726
pypdf-seige-of-vicksburg-sample-ocr-crazyones-merged	pdf/pypdf/pypdf-seige-of-vicksburg-sample-ocr-crazyones-merged.pdf	pdf	library generator	pypdf	py-pdf/pypdf:pdf:seige_of_vicksburg_sample_ocr-crazyones-merged	no	upstream test corpus	https://raw.githubusercontent.com/py-pdf/pypdf/8202d2a2ba4703e7afad13b994dc92c20f7eb726/resources/Seige_of_Vicksburg_Sample_OCR-crazyones-merged.pdf	BSD-3-Clause	py-pdf/pypdf test resources published under the BSD 3-Clause license in the project repository	py-pdf/pypdf	8202d2a2ba4703e7afad13b994dc92c20f7eb726
pypdf-selenium-pypdf-issue-177	pdf/pypdf/pypdf-selenium-pypdf-issue-177.pdf	pdf	no Producer recorded	the trailer Info dictionary records no /Producer	py-pdf/pypdf:pdf:selenium-pypdf-issue	no	upstream test corpus	https://raw.githubusercontent.com/py-pdf/pypdf/8202d2a2ba4703e7afad13b994dc92c20f7eb726/resources/selenium-pypdf-issue-177.pdf	BSD-3-Clause	py-pdf/pypdf test resources published under the BSD 3-Clause license in the project repository	py-pdf/pypdf	8202d2a2ba4703e7afad13b994dc92c20f7eb726
pypdf-sf424-page2	pdf/pypdf/pypdf-sf424-page2.pdf	pdf	library generator	Python PDF Library - http://pybrary.net/pyPdf/	py-pdf/pypdf:pdf:sf#_page	no	upstream test corpus	https://raw.githubusercontent.com/py-pdf/pypdf/8202d2a2ba4703e7afad13b994dc92c20f7eb726/resources/SF424_page2.pdf	BSD-3-Clause	py-pdf/pypdf test resources published under the BSD 3-Clause license in the project repository	py-pdf/pypdf	8202d2a2ba4703e7afad13b994dc92c20f7eb726
pypdf-side-by-side-subfig	pdf/pypdf/pypdf-side-by-side-subfig.pdf	pdf	TeX toolchain	pdfTeX-1.40.23	py-pdf/pypdf:pdf:side-by-side-subfig	no	upstream test corpus	https://raw.githubusercontent.com/py-pdf/pypdf/8202d2a2ba4703e7afad13b994dc92c20f7eb726/resources/side-by-side-subfig.pdf	BSD-3-Clause	py-pdf/pypdf test resources published under the BSD 3-Clause license in the project repository	py-pdf/pypdf	8202d2a2ba4703e7afad13b994dc92c20f7eb726
pypdf-test-orient	pdf/pypdf/pypdf-test-orient.pdf	pdf	Microsoft Word/Print	Microsoft: Print To PDF	py-pdf/pypdf:pdf:test orient	yes	upstream test corpus	https://raw.githubusercontent.com/py-pdf/pypdf/8202d2a2ba4703e7afad13b994dc92c20f7eb726/resources/test%20Orient.pdf	BSD-3-Clause	py-pdf/pypdf test resources published under the BSD 3-Clause license in the project repository	py-pdf/pypdf	8202d2a2ba4703e7afad13b994dc92c20f7eb726
pypdf-toy	pdf/pypdf/pypdf-toy.pdf	pdf	no Producer recorded	the trailer Info dictionary records no /Producer	py-pdf/pypdf:pdf:toy	no	upstream test corpus	https://raw.githubusercontent.com/py-pdf/pypdf/8202d2a2ba4703e7afad13b994dc92c20f7eb726/resources/toy.pdf	BSD-3-Clause	py-pdf/pypdf test resources published under the BSD 3-Clause license in the project repository	py-pdf/pypdf	8202d2a2ba4703e7afad13b994dc92c20f7eb726
pypdf-two-different-pages	pdf/pypdf/pypdf-two-different-pages.pdf	pdf	Google Docs export	Skia/PDF m136 Google Docs Renderer	py-pdf/pypdf:pdf:two-different-pages	no	upstream test corpus	https://raw.githubusercontent.com/py-pdf/pypdf/8202d2a2ba4703e7afad13b994dc92c20f7eb726/resources/two-different-pages.pdf	BSD-3-Clause	py-pdf/pypdf test resources published under the BSD 3-Clause license in the project repository	py-pdf/pypdf	8202d2a2ba4703e7afad13b994dc92c20f7eb726
pypdf-visitor-text-position	pdf/pypdf/pypdf-visitor-text-position.pdf	pdf	library generator	pypdf	py-pdf/pypdf:pdf:visitor_text_position	no	upstream test corpus	https://raw.githubusercontent.com/py-pdf/pypdf/8202d2a2ba4703e7afad13b994dc92c20f7eb726/resources/visitor_text_position.pdf	BSD-3-Clause	py-pdf/pypdf test resources published under the BSD 3-Clause license in the project repository	py-pdf/pypdf	8202d2a2ba4703e7afad13b994dc92c20f7eb726
python-docx-blk-containing-table	docx/python-docx/python-docx-blk-containing-table.docx	docx	Microsoft Office for Mac	Microsoft Macintosh Word (AppVersion 14.0000)	python-openxml/python-docx:docx:blk-containing-table	no	upstream test corpus	https://raw.githubusercontent.com/python-openxml/python-docx/e45454602b53e8e572b179ccf1c91093ec9f4ed7/features/steps/test_files/blk-containing-table.docx	MIT	python-docx test files published under the MIT license in the project repository	python-openxml/python-docx	e45454602b53e8e572b179ccf1c91093ec9f4ed7
python-docx-blk-inner-content	docx/python-docx/python-docx-blk-inner-content.docx	docx	Microsoft Office	Microsoft Office Word (AppVersion 16.0000)	python-openxml/python-docx:docx:blk-inner-content	no	upstream test corpus	https://raw.githubusercontent.com/python-openxml/python-docx/e45454602b53e8e572b179ccf1c91093ec9f4ed7/tests/test_files/blk-inner-content.docx	MIT	python-docx test files published under the MIT license in the project repository	python-openxml/python-docx	e45454602b53e8e572b179ccf1c91093ec9f4ed7
python-docx-blk-paras-and-tables	docx/python-docx/python-docx-blk-paras-and-tables.docx	docx	Microsoft Office	Microsoft Office Word (AppVersion 16.0000)	python-openxml/python-docx:docx:blk-paras-and-tables	no	upstream test corpus	https://raw.githubusercontent.com/python-openxml/python-docx/e45454602b53e8e572b179ccf1c91093ec9f4ed7/features/steps/test_files/blk-paras-and-tables.docx	MIT	python-docx test files published under the MIT license in the project repository	python-openxml/python-docx	e45454602b53e8e572b179ccf1c91093ec9f4ed7
python-docx-comments-rich-para	docx/python-docx/python-docx-comments-rich-para.docx	docx	Microsoft Office	Microsoft Office Word (AppVersion 16.0000)	python-openxml/python-docx:docx:comments-rich-para	no	upstream test corpus	https://raw.githubusercontent.com/python-openxml/python-docx/e45454602b53e8e572b179ccf1c91093ec9f4ed7/features/steps/test_files/comments-rich-para.docx	MIT	python-docx test files published under the MIT license in the project repository	python-openxml/python-docx	e45454602b53e8e572b179ccf1c91093ec9f4ed7
python-docx-default	docx/python-docx/python-docx-default.docx	docx	Microsoft Office for Mac	Microsoft Macintosh Word (AppVersion 14.0000)	python-openxml/python-docx:docx:default	no	upstream test corpus	https://raw.githubusercontent.com/python-openxml/python-docx/e45454602b53e8e572b179ccf1c91093ec9f4ed7/src/docx/templates/default.docx	MIT	python-docx test files published under the MIT license in the project repository	python-openxml/python-docx	e45454602b53e8e572b179ccf1c91093ec9f4ed7
python-docx-doc-access-sections	docx/python-docx/python-docx-doc-access-sections.docx	docx	Microsoft Office for Mac	Microsoft Macintosh Word (AppVersion 14.0000)	python-openxml/python-docx:docx:doc-access-sections	no	upstream test corpus	https://raw.githubusercontent.com/python-openxml/python-docx/e45454602b53e8e572b179ccf1c91093ec9f4ed7/features/steps/test_files/doc-access-sections.docx	MIT	python-docx test files published under the MIT license in the project repository	python-openxml/python-docx	e45454602b53e8e572b179ccf1c91093ec9f4ed7
python-docx-doc-add-section	docx/python-docx/python-docx-doc-add-section.docx	docx	Microsoft Office	Microsoft Office Word (AppVersion 16.0000)	python-openxml/python-docx:docx:doc-add-section	no	upstream test corpus	https://raw.githubusercontent.com/python-openxml/python-docx/e45454602b53e8e572b179ccf1c91093ec9f4ed7/features/steps/test_files/doc-add-section.docx	MIT	python-docx test files published under the MIT license in the project repository	python-openxml/python-docx	e45454602b53e8e572b179ccf1c91093ec9f4ed7
python-docx-doc-coreprops	docx/python-docx/python-docx-doc-coreprops.docx	docx	Microsoft Office for Mac	Microsoft Macintosh Word (AppVersion 14.0000)	python-openxml/python-docx:docx:doc-coreprops	no	upstream test corpus	https://raw.githubusercontent.com/python-openxml/python-docx/e45454602b53e8e572b179ccf1c91093ec9f4ed7/features/steps/test_files/doc-coreprops.docx	MIT	python-docx test files published under the MIT license in the project repository	python-openxml/python-docx	e45454602b53e8e572b179ccf1c91093ec9f4ed7
python-docx-doc-default	docx/python-docx/python-docx-doc-default.docx	docx	Microsoft Office for Mac	Microsoft Macintosh Word (AppVersion 14.0000)	python-openxml/python-docx:docx:doc-default	no	upstream test corpus	https://raw.githubusercontent.com/python-openxml/python-docx/e45454602b53e8e572b179ccf1c91093ec9f4ed7/features/steps/test_files/doc-default.docx	MIT	python-docx test files published under the MIT license in the project repository	python-openxml/python-docx	e45454602b53e8e572b179ccf1c91093ec9f4ed7
python-docx-doc-no-coreprops	docx/python-docx/python-docx-doc-no-coreprops.docx	docx	Microsoft Office for Mac	Microsoft Macintosh Word (AppVersion 14.0000)	python-openxml/python-docx:docx:doc-no-coreprops	no	upstream test corpus	https://raw.githubusercontent.com/python-openxml/python-docx/e45454602b53e8e572b179ccf1c91093ec9f4ed7/features/steps/test_files/doc-no-coreprops.docx	MIT	python-docx test files published under the MIT license in the project repository	python-openxml/python-docx	e45454602b53e8e572b179ccf1c91093ec9f4ed7
python-docx-doc-odd-even-hdrs	docx/python-docx/python-docx-doc-odd-even-hdrs.docx	docx	Microsoft Office	Microsoft Office Word (AppVersion 16.0000)	python-openxml/python-docx:docx:doc-odd-even-hdrs	no	upstream test corpus	https://raw.githubusercontent.com/python-openxml/python-docx/e45454602b53e8e572b179ccf1c91093ec9f4ed7/features/steps/test_files/doc-odd-even-hdrs.docx	MIT	python-docx test files published under the MIT license in the project repository	python-openxml/python-docx	e45454602b53e8e572b179ccf1c91093ec9f4ed7
python-docx-doc-word-default-blank	docx/python-docx/python-docx-doc-word-default-blank.docx	docx	Microsoft Office for Mac	Microsoft Macintosh Word (AppVersion 14.0000)	python-openxml/python-docx:docx:doc-word-default-blank	no	upstream test corpus	https://raw.githubusercontent.com/python-openxml/python-docx/e45454602b53e8e572b179ccf1c91093ec9f4ed7/features/steps/test_files/doc-word-default-blank.docx	MIT	python-docx test files published under the MIT license in the project repository	python-openxml/python-docx	e45454602b53e8e572b179ccf1c91093ec9f4ed7
python-docx-fnt-color	docx/python-docx/python-docx-fnt-color.docx	docx	Microsoft Office for Mac	Microsoft Macintosh Word (AppVersion 14.0000)	python-openxml/python-docx:docx:fnt-color	no	upstream test corpus	https://raw.githubusercontent.com/python-openxml/python-docx/e45454602b53e8e572b179ccf1c91093ec9f4ed7/features/steps/test_files/fnt-color.docx	MIT	python-docx test files published under the MIT license in the project repository	python-openxml/python-docx	e45454602b53e8e572b179ccf1c91093ec9f4ed7
python-docx-having-images	docx/python-docx/python-docx-having-images.docx	docx	Microsoft Office for Mac	Microsoft Macintosh Word (AppVersion 14.0000)	python-openxml/python-docx:docx:having-images	no	upstream test corpus	https://raw.githubusercontent.com/python-openxml/python-docx/e45454602b53e8e572b179ccf1c91093ec9f4ed7/tests/test_files/having-images.docx	MIT	python-docx test files published under the MIT license in the project repository	python-openxml/python-docx	e45454602b53e8e572b179ccf1c91093ec9f4ed7
